Time,Feat1,Feat2,Feat3,Feat4,Feat5,Feat6,Feat7,Y
970719,7,46,2413,7951,2333,4733,423, 1
970719,7,47,3759,7897,3653,5023,318, 1
970719,7,48,2724,7684,2648,5018,201, 1
970720,1,1,1144,7418,1117,4966,233, 0
970720,1,2,1201,7134,1176,4878,259, 0
970720,1,3,1885,6853,1852,5046,80, 1
970720,1,4,1365,6579,1347,4960,169, 0
970720,1,5,1322,6283,1295,4783,337, 0
970720,1,6,1120,6010,1089,4621,487, 0
970720,1,7,1114,5751,1078,4493,627, 0
970720,1,8,1089,5585,1051,4362,765, 0
970720,1,9,1058,5461,1020,4248,841, 0
970720,1,10,1020,5423,815,4148,900, 0
970720,1,11,1003,5445,869,4101,950, 0
970720,1,12,1105,5535,470,4033,900, 0
970720,1,13,1088,5729,878,4043,950, 0
970720,1,14,1054,5895,892,4032,989, 0
970720,1,15,1098,6163,552,3900,1000, 0
970720,1,16,1120,6761,813,3954,1000, 0
970720,1,17,1115,7341,1049,4141,951, 0
970720,1,18,1147,7808,1077,4270,882, 0
970720,1,19,1238,8168,1158,4415,800, 0
970720,1,20,1120,8289,1044,4466,822, 0
970720,1,21,1120,8199,1046,4514,795, 0
970720,1,22,1120,7953,1049,4507,793, 0
970720,1,23,1120,7696,1046,4495,797, 0
970720,1,24,1121,7488,1048,4486,764, 0
970720,1,25,1120,7297,1053,4474,769, 0
970720,1,26,1120,7083,1052,4442,757, 0
970720,1,27,1120,6868,1059,4506,705, 0
970720,1,28,1120,6713,1056,4468,668, 0
970720,1,29,1120,6613,1056,4441,710, 0
970720,1,30,1120,6544,665,4395,710, 0
970720,1,31,1120,6541,759,4379,739, 0
970720,1,32,1115,6683,758,4358,768, 0
970720,1,33,1096,6904,1026,4384,797, 0
970720,1,34,1148,7383,1071,4505,692, 0
970720,1,35,1502,8141,1394,4778,602, 0
970720,1,36,1813,9051,1682,5131,414, 1
970720,1,37,1542,9378,1451,5251,415, 0
970720,1,38,3880,9346,3671,5185,335, 1
970720,1,39,5986,9182,5777,5105,544, 1
970720,1,40,4918,9046,4766,5046,597, 1
970720,1,41,4328,8930,4205,4967,606, 1
970720,1,42,4109,8822,4207,4916,584, 1
970720,1,43,1228,8472,1430,4807,434, 0
970720,1,44,1383,8056,1526,4715,517, 0
970720,1,45,1581,7994,1532,4674,537, 0
970720,1,46,1311,7842,1186,4664,533, 0
970720,1,47,2173,7643,2104,4911,366, 1
970720,1,48,1281,7407,1246,4908,409, 0
970721,2,1,1271,7261,1230,4863,474, 0
970721,2,2,1536,7007,1096,4804,508, 0
970721,2,3,1363,6849,1280,5017,458, 0
970721,2,4,1410,6634,807,4915,450, 0
970721,2,5,1287,6372,646,4816,550, 0
970721,2,6,1319,6164,750,4669,700, 0
970721,2,7,1118,5966,759,4572,800, 0
970721,2,8,1118,5779,459,4440,850, 0
970721,2,9,1070,5770,733,4371,1000, 0
970721,2,10,1089,5820,707,4339,1000, 0
970721,2,11,1117,6091,641,4384,1000, 0
970721,2,12,1151,6505,637,4479,950, 0
970721,2,13,1333,7347,1065,4800,800, 0
970721,2,14,2428,8264,2352,5124,674, 1
970721,2,15,2176,8639,2096,5338,702, 1
970721,2,16,2568,9223,2444,5630,548, 1
970721,2,17,1968,9376,1861,5833,416, 1
970721,2,18,1349,9288,1264,5891,435, 0
970721,2,19,1476,9474,1374,5911,446, 0
970721,2,20,1819,9481,1701,5873,437, 1
970721,2,21,1648,9256,1555,5841,442, 0
970721,2,22,1570,8941,1490,5769,370, 0
970721,2,23,1287,8748,1225,5755,272, 0
970721,2,24,1279,8605,1219,5739,251, 0
970721,2,25,1120,8453,1062,5701,400, 0
970721,2,26,1120,8304,1056,5686,424, 0
970721,2,27,1120,8169,1057,5784,359, 0
970721,2,28,1120,8069,1058,5788,317, 0
970721,2,29,1150,7951,1087,5724,228, 0
970721,2,30,1120,7877,1062,5697,253, 0
970721,2,31,1120,7822,1059,5597,326, 0
970721,2,32,1120,7903,1058,5586,342, 0
970721,2,33,1295,8102,1235,5590,273, 0
970721,2,34,1719,8522,1643,5642,327, 0
970721,2,35,5595,9212,5346,5853,479, 1
970721,2,36,5682,10075,5359,6083,466, 1
970721,2,37,4515,10228,4251,6069,297, 1
970721,2,38,8757,10127,8286,5878,576, 1
970721,2,39,4151,9890,3975,5718,482, 1
970721,2,40,2842,9584,2751,5564,459, 1
970721,2,41,2559,9476,2492,5493,493, 1
970721,2,42,2339,9298,2281,5389,564, 1
970721,2,43,2479,8962,2422,5243,499, 1
970721,2,44,1360,8571,1333,5128,468, 0
970721,2,45,2044,8696,1969,5046,702, 1
970721,2,46,1421,8619,1316,4973,610, 0
970721,2,47,2593,8511,2527,5277,472, 1
970721,2,48,1725,8343,1685,5239,472, 0
970722,3,1,1611,8230,1571,5145,560, 0
970722,3,2,1391,8118,1343,5070,590, 0
970722,3,3,1952,7967,1898,5267,423, 0
970722,3,4,1644,7693,1610,5189,436, 0
970722,3,5,1366,7308,1336,5040,600, 0
970722,3,6,1362,6946,1175,4839,700, 0
970722,3,7,1362,6606,1168,4707,800, 0
970722,3,8,1120,6366,1048,4588,900, 0
970722,3,9,1106,6215,1019,4507,1000, 0
970722,3,10,1105,6182,947,4449,1000, 0
970722,3,11,1108,6333,939,4462,1000, 0
970722,3,12,1115,6712,940,4557,900, 0
970722,3,13,1211,7491,1172,4851,688, 0
970722,3,14,1751,8450,1747,5166,540, 0
970722,3,15,1982,8797,1991,5400,316, 0
970722,3,16,3404,9568,3335,5702,408, 1
970722,3,17,2502,9637,2433,5894,194, 1
970722,3,18,1523,9484,1464,5946,-11, 0
970722,3,19,1608,9596,1543,5972,100, 0
970722,3,20,1989,9587,1918,5920,164, 0
970722,3,21,1805,9330,1752,5814,143, 0
970722,3,22,1282,9031,1253,5773,112, 0
970722,3,23,1133,8783,1108,5729,114, 0
970722,3,24,1267,8664,1233,5698,169, 0
970722,3,25,1669,8535,1625,5612,-35, 0
970722,3,26,2127,8351,1432,5619,-182, 1
970722,3,27,1367,8265,1352,5716,-271, 0
970722,3,28,1262,8188,1247,5697,-243, 0
970722,3,29,1136,8111,1119,5662,-167, 0
970722,3,30,1120,8015,1101,5614,-172, 0
970722,3,31,1120,7926,1099,5520,-40, 0
970722,3,32,1120,8045,1096,5485,-68, 0
970722,3,33,1120,8280,1099,5503,-103, 0
970722,3,34,1301,8674,1278,5583,-130, 0
970722,3,35,2021,9319,1978,5777,-103, 0
970722,3,36,2168,10065,2107,6066,-222, 1
970722,3,37,2522,10218,2449,6086,-180, 1
970722,3,38,7293,10091,7117,5932,-7, 1
970722,3,39,3768,9881,3722,5743,4, 1
970722,3,40,2313,9624,2303,5601,-7, 1
970722,3,41,2355,9502,2357,5492,61, 1
970722,3,42,1933,9303,1935,5372,136, 1
970722,3,43,1784,8926,1790,5243,199, 0
970722,3,44,1472,8560,1480,5115,170, 0
970722,3,45,1352,8686,1355,5008,341, 0
970722,3,46,1234,8548,1237,4934,296, 0
970722,3,47,1513,8459,1517,5216,6, 0
970722,3,48,1307,8365,1315,5177,112, 0
970723,4,1,1362,8251,1364,5111,175, 0
970723,4,2,1408,8128,1401,5019,330, 0
970723,4,3,1408,7972,1404,5236,104, 0
970723,4,4,1414,7685,1416,5132,184, 0
970723,4,5,1385,7311,1382,4980,336, 0
970723,4,6,1362,6946,1348,4839,542, 0
970723,4,7,1171,6573,1146,4690,738, 0
970723,4,8,1118,6345,1082,4558,800, 0
970723,4,9,1100,6179,1061,4478,880, 0
970723,4,10,1044,6122,1011,4432,842, 0
970723,4,11,1077,6303,1045,4463,854, 0
970723,4,12,1106,6685,1074,4558,674, 0
970723,4,13,1189,7457,1180,4835,341, 0
970723,4,14,1958,8301,1973,5161,186, 1
970723,4,15,1956,8565,1982,5333,9, 1
970723,4,16,2917,9125,2953,5657,-149, 1
970723,4,17,3399,9258,3440,5834,-283, 1
970723,4,18,2458,9152,2482,5845,-303, 1
970723,4,19,1647,9271,1639,5892,-376, 0
970723,4,20,1427,9247,1404,5914,-197, 0
970723,4,21,1358,9122,1328,5873,-200, 0
970723,4,22,1205,8874,1152,5853,-214, 0
970723,4,23,1324,8682,1308,5732,69, 0
970723,4,24,1193,8591,1173,5532,-87, 0
970723,4,25,1268,8490,1254,5701,-228, 0
970723,4,26,1171,8400,1162,5708,-225, 0
970723,4,27,2019,8329,2001,5840,-337, 1
970723,4,28,1241,8274,1227,5809,-343, 0
970723,4,29,1256,8110,1240,5787,-286, 0
970723,4,30,1171,8119,1154,5735,-272, 0
970723,4,31,1151,8146,1133,5686,-196, 0
970723,4,32,1224,8269,1203,5672,-187, 0
970723,4,33,1323,8461,1301,5666,-187, 0
970723,4,34,1388,8798,1366,5726,-82, 0
970723,4,35,1596,9384,1558,5844,-158, 0
970723,4,36,2347,10036,2284,6130,-348, 1
970723,4,37,3860,10118,3778,6143,-281, 1
970723,4,38,4069,9985,4012,5993,-192, 1
970723,4,39,3262,9732,3242,5800,-148, 1
970723,4,40,1663,9522,1659,5696,-44, 0
970723,4,41,1381,9316,1379,5578,-45, 0
970723,4,42,1243,9087,1237,5498,7, 0
970723,4,43,1125,8722,1111,5344,207, 0
970723,4,44,1120,8369,1103,5211,306, 0
970723,4,45,1170,8587,1146,5139,376, 0
970723,4,46,1146,8540,1125,5045,418, 0
970723,4,47,1223,8381,1202,5338,78, 0
970723,4,48,1374,8269,1364,5320,117, 0
970724,5,1,2249,8117,1934,5251,67, 1
970724,5,2,1418,7987,1568,5148,216, 0
970724,5,3,1955,7799,1545,5356,-43, 1
970724,5,4,1396,7499,1369,5290,-125, 0
970724,5,5,1362,7089,1360,5095,228, 0
970724,5,6,1362,6751,1345,4958,412, 0
970724,5,7,1362,6429,1331,4802,661, 0
970724,5,8,1158,6195,1124,4695,763, 0
970724,5,9,1103,6063,1067,4613,804, 0
970724,5,10,1101,6082,1066,4565,754, 0
970724,5,11,1106,6247,1075,4572,722, 0
970724,5,12,1108,6619,1084,4684,560, 0
970724,5,13,1153,7343,1146,4961,232, 0
970724,5,14,1665,8192,1694,5310,21, 1
970724,5,15,1643,8444,1691,5518,-207, 1
970724,5,16,2210,8965,2249,5845,-296, 1
970724,5,17,1548,9000,1548,6013,-406, 0
970724,5,18,1110,8827,1093,6020,-435, 0
970724,5,19,1179,8966,1149,6050,-417, 0
970724,5,20,1139,9053,1111,5975,-362, 0
970724,5,21,1193,8769,1167,5879,-322, 0
970724,5,22,1834,8594,1801,5779,-223, 1
970724,5,23,1110,8383,1088,5691,-164, 0
970724,5,24,1179,8191,1151,5625,-91, 0
970724,5,25,1110,8043,1083,5528,4, 0
970724,5,26,1110,7954,1081,5493,-14, 0
970724,5,27,1125,7898,1109,5629,-137, 0
970724,5,28,1110,7816,1086,5623,-23, 0
970724,5,29,1103,7725,1072,5579,66, 0
970724,5,30,1104,7667,1066,5574,-29, 0
970724,5,31,1102,7600,1062,5524,39, 0
970724,5,32,1104,7642,1065,5519,22, 0
970724,5,33,1102,7738,1065,5512,18, 0
970724,5,34,1117,8041,1082,5577,-54, 0
970724,5,35,1152,8559,1119,5750,-273, 0
970724,5,36,1263,9309,1221,6058,-350, 0
970724,5,37,1317,9502,1283,6105,-311, 0
970724,5,38,1929,9436,1891,5961,-251, 1
970724,5,39,1238,9216,1224,5807,-266, 0
970724,5,40,1130,9047,1111,5649,-33, 0
970724,5,41,1195,8937,1173,5550,-28, 0
970724,5,42,1130,8749,1106,5460,86, 0
970724,5,43,1184,8493,1156,5297,232, 0
970724,5,44,1124,8175,1095,5184,334, 0
970724,5,45,1525,8448,1470,5067,398, 1
970724,5,46,1111,8404,1079,5014,384, 0
970724,5,47,2779,8286,2689,5339,132, 1
970724,5,48,2468,8165,2421,5286,171, 1
970725,6,1,1351,8029,1338,5187,132, 0
970725,6,2,1340,7909,1331,5049,235, 0
970725,6,3,1491,7703,1491,5258,-35, 1
970725,6,4,1265,7373,1258,4917,363, 0
970725,6,5,1247,6931,1225,4767,479, 0
970725,6,6,1224,6596,1194,4594,689, 0
970725,6,7,1154,6306,1118,4526,693, 0
970725,6,8,1108,6104,1077,4562,676, 0
970725,6,9,1100,5955,1067,4478,778, 0
970725,6,10,1100,5954,1065,4443,806, 0
970725,6,11,1100,6118,1066,4454,828, 0
970725,6,12,1110,6468,1081,4547,678, 0
970725,6,13,1153,7243,1140,4826,278, 0
970725,6,14,1162,8052,1178,5178,-102, 0
970725,6,15,1139,8309,1156,5379,-164, 0
970725,6,16,1248,8917,1254,5666,-335, 0
970725,6,17,1124,9033,1115,5834,-301, 0
970725,6,18,1141,8974,1123,5832,-269, 0
970725,6,19,1403,9135,1373,5861,-197, 1
970725,6,20,1897,9100,1873,5803,-273, 1
970725,6,21,1836,8859,1828,5729,-257, 1
970725,6,22,1529,8632,1530,5671,-278, 1
970725,6,23,1110,8328,1105,5606,-222, 0
970725,6,24,1110,8223,1098,5550,-184, 0
970725,6,25,1337,8108,1324,5436,-462, 1
970725,6,26,1154,7954,1152,5435,-472, 0
970725,6,27,1172,7845,1169,5469,-488, 0
970725,6,28,1110,7751,1103,5420,-375, 0
970725,6,29,1108,7643,1094,5350,-202, 0
970725,6,30,1110,7533,1090,5308,-128, 0
970725,6,31,1103,7441,1079,5231,16, 0
970725,6,32,1106,7498,1077,5182,92, 0
970725,6,33,1102,7623,1074,5168,41, 0
970725,6,34,1107,7927,1082,5257,-37, 0
970725,6,35,1120,8366,1085,5445,-114, 0
970725,6,36,1222,8912,1191,5729,-301, 0
970725,6,37,1195,9016,1180,5759,-390, 0
970725,6,38,1188,8864,1180,5664,-307, 0
970725,6,39,1110,8617,1096,5532,-269, 0
970725,6,40,1108,8382,1090,5389,-264, 0
970725,6,41,1578,8247,1557,5279,-288, 1
970725,6,42,1140,8088,1125,5188,-133, 0
970725,6,43,1109,7841,1093,5037,-72, 0
970725,6,44,1160,7591,1149,4916,-25, 0
970725,6,45,1799,7971,1778,4870,42, 1
970725,6,46,1249,8115,1245,4882,-21, 0
970725,6,47,3320,8201,3329,5222,-263, 1
970725,6,48,2623,8099,2667,5201,-297, 1
970726,7,1,1370,7870,1398,5073,-280, 1
970726,7,2,1193,7788,1220,4937,-144, 0
970726,7,3,1281,7575,1311,5098,-361, 0
970726,7,4,1209,7230,1229,4981,-323, 0
970726,7,5,1108,6803,1118,4790,-174, 0
970726,7,6,1103,6420,1101,4579,31, 0
970726,7,7,1100,6065,1092,4414,163, 0
970726,7,8,1100,5740,1067,4191,407, 0
970726,7,9,1100,5555,887,4089,407, 0
970726,7,10,1100,5474,953,4104,457, 0
970726,7,11,1100,5481,952,4073,507, 0
970726,7,12,1100,5552,952,4085,504, 0
970726,7,13,1100,5840,1085,4148,418, 0
970726,7,14,1100,6103,1090,4189,340, 0
970726,7,15,1106,6462,1100,4226,284, 0
970726,7,16,1088,7091,1083,4368,182, 0
970726,7,17,1128,7671,1119,4546,-17, 0
970726,7,18,1132,8012,1127,4689,-28, 0
970726,7,19,1101,8290,1087,4821,-55, 0
970726,7,20,1108,8335,1086,4808,42, 0
970726,7,21,1783,8193,1758,4786,-67, 1
970726,7,22,1620,8011,1616,4731,-67, 1
970726,7,23,1164,7801,1163,4674,39, 0
970726,7,24,1110,7663,1104,4619,48, 0
970726,7,25,1104,7512,1097,4548,132, 0
970726,7,26,1108,7396,1099,4526,97, 0
970726,7,27,1105,7291,1097,4486,135, 0
970726,7,28,1108,7186,1100,4485,115, 0
970726,7,29,1109,7149,1102,4443,165, 0
970726,7,30,1111,7066,1105,4413,151, 0
970726,7,31,1110,7066,1104,4371,166, 0
970726,7,32,1108,7176,1100,4369,157, 0
970726,7,33,1093,7405,1085,4393,148, 0
970726,7,34,1122,7752,1114,4553,-21, 0
970726,7,35,1288,8127,1269,4751,-68, 1
970726,7,36,1117,8680,1089,5006,-91, 0
970726,7,37,1108,8785,1081,5114,-111, 0
970726,7,38,2182,8646,2154,5005,-144, 1
970726,7,39,2401,8360,3448,4847,-269, 1
970726,7,40,1192,8103,1229,4757,-188, 0
970726,7,41,1147,7901,1238,4679,-88, 0
970726,7,42,1119,7741,1147,4596,36, 0
970726,7,43,1130,7553,1132,4531,126, 0
970726,7,44,1130,7314,1125,4453,139, 0
970726,7,45,1153,7424,1147,4512,59, 0
970726,7,46,1111,7412,1108,4540,34, 0
970726,7,47,2079,7347,2076,4835,-215, 1
970726,7,48,1174,7167,1180,4842,-144, 0
970727,1,1,1103,6918,1103,4733,-14, 0
970727,1,2,1108,6649,1102,4626,-9, 0
970727,1,3,1357,6404,1358,4804,-249, 1
970727,1,4,1104,6146,1107,4691,-106, 0
970727,1,5,1103,5884,1101,4498,94, 0
970727,1,6,1100,5628,1093,4340,204, 0
970727,1,7,1100,5442,1088,4220,396, 0
970727,1,8,1002,5275,986,4082,486, 0
970727,1,9,951,5201,936,3985,511, 0
970727,1,10,951,5146,936,3891,550, 0
970727,1,11,951,5128,934,3841,567, 0
970727,1,12,951,5184,935,3815,580, 0
970727,1,13,951,5333,936,3801,585, 0
970727,1,14,1002,5489,988,3828,562, 0
970727,1,15,1035,5737,1017,3735,700, 0
970727,1,16,1081,6153,842,3786,658, 0
970727,1,17,1100,6656,950,3937,580, 0
970727,1,18,1103,7153,1070,4066,518, 0
970727,1,19,1085,7579,1043,4190,571, 0
970727,1,20,1104,7883,1057,4218,578, 0
970727,1,21,1298,7900,1257,4261,487, 1
970727,1,22,1110,7809,1087,4226,453, 0
970727,1,23,1108,7651,1090,4254,450, 0
970727,1,24,1109,7551,1088,4253,428, 0
970727,1,25,1109,7376,1088,4290,352, 0
970727,1,26,1106,7179,1084,4259,445, 0
970727,1,27,1102,6915,1078,4293,471, 0
970727,1,28,1100,6710,1077,4290,436, 0
970727,1,29,1100,6563,1075,4270,557, 0
970727,1,30,1100,6427,1076,4233,549, 0
970727,1,31,1100,6388,1074,4234,540, 0
970727,1,32,1100,6434,1074,4229,560, 0
970727,1,33,1091,6510,1062,4270,536, 0
970727,1,34,1100,6814,1070,4356,409, 0
970727,1,35,1071,7327,1037,4594,278, 0
970727,1,36,1197,8189,1145,4900,156, 1
970727,1,37,1158,8549,1115,5067,82, 0
970727,1,38,1581,8528,1542,4980,24, 1
970727,1,39,1458,8355,1451,4927,12, 1
970727,1,40,1144,8189,1143,4879,46, 1
970727,1,41,1121,8118,1116,4821,82, 0
970727,1,42,1119,8005,1111,4762,174, 0
970727,1,43,1110,7761,1098,4665,247, 0
970727,1,44,1107,7465,1090,4574,326, 0
970727,1,45,1108,7511,1084,4557,374, 0
970727,1,46,1106,7409,1084,4519,312, 0
970727,1,47,1451,7264,1424,4785,57, 1
970727,1,48,1183,7036,1166,4805,137, 1
970728,2,1,1121,6905,1104,4779,80, 1
970728,2,2,1109,6702,1097,4685,129, 0
970728,2,3,1367,6552,1368,4907,-201, 1
970728,2,4,1302,6345,1305,4819,-45, 1
970728,2,5,1159,6091,1155,4672,60, 1
970728,2,6,1105,5892,1096,4513,234, 0
970728,2,7,1100,5703,1084,4391,462, 0
970728,2,8,1076,5576,1049,4279,742, 0
970728,2,9,1014,5542,986,4203,731, 0
970728,2,10,985,5553,959,4170,756, 0
970728,2,11,1079,5796,1052,4175,732, 0
970728,2,12,1096,6180,1069,4309,657, 0
970728,2,13,1101,7007,1087,4610,438, 0
970728,2,14,1108,7886,1114,4946,117, 0
970728,2,15,1130,8246,1151,5150,-47, 0
970728,2,16,1266,8744,1315,5481,-296, 1
970728,2,17,1362,8885,1408,5616,-238, 1
970728,2,18,1229,8770,1253,5634,-188, 1
970728,2,19,1253,8935,1248,5674,-68, 1
970728,2,20,1193,8970,1167,5672,47, 1
970728,2,21,1154,8756,1121,5640,140, 0
970728,2,22,1121,8535,1089,5636,151, 0
970728,2,23,1119,8324,1089,5575,204, 0
970728,2,24,1123,8163,1096,5558,165, 0
970728,2,25,1121,8090,1098,5513,215, 0
970728,2,26,1110,8014,1084,5481,326, 0
970728,2,27,1110,7902,1082,5568,245, 0
970728,2,28,1110,7849,1082,5549,310, 0
970728,2,29,1108,7769,1076,5502,338, 0
970728,2,30,1106,7671,1071,5501,412, 0
970728,2,31,1103,7614,1063,5429,517, 0
970728,2,32,1102,7651,1060,5388,512, 0
970728,2,33,1107,7776,1064,5403,493, 0
970728,2,34,1117,8082,1073,5494,417, 0
970728,2,35,1127,8614,1085,5639,402, 0
970728,2,36,1201,9430,1134,5903,375, 1
970728,2,37,1207,9569,1135,5950,403, 1
970728,2,38,1429,9495,1362,5824,412, 1
970728,2,39,1718,9279,1665,5706,359, 1
970728,2,40,1193,9088,1168,5596,519, 1
970728,2,41,1166,8965,1137,5490,510, 1
970728,2,42,1141,8781,1114,5383,653, 0
970728,2,43,1118,8474,1091,5273,623, 0
970728,2,44,1107,8090,1077,5120,688, 0
970728,2,45,1162,8337,1115,5064,685, 0
970728,2,46,1110,8322,854,4983,732, 0
970728,2,47,1280,8224,1238,5296,472, 1
970728,2,48,1137,8131,1098,5281,703, 0
970729,3,1,1237,8038,1198,5240,616, 1
970729,3,2,1352,7974,1314,5158,674, 1
970729,3,3,1449,7816,1424,5365,419, 1
970729,3,4,1280,7507,1261,5247,508, 1
970729,3,5,1110,7070,1096,5096,339, 0
970729,3,6,1106,6748,1091,4903,526, 0
970729,3,7,1102,6376,1082,4745,663, 0
970729,3,8,1087,6136,1058,4627,840, 0
970729,3,9,1005,5997,976,4538,869, 0
970729,3,10,951,5970,922,4477,908, 0
970729,3,11,964,6145,934,4512,855, 0
970729,3,12,1029,6507,1002,4596,761, 0
970729,3,13,1047,7297,1025,4901,674, 0
970729,3,14,1070,8170,1038,5211,539, 0
970729,3,15,1045,8433,1008,5395,512, 0
970729,3,16,1126,8948,1076,5657,393, 0
970729,3,17,1102,9072,1051,5851,305, 0
970729,3,18,1100,8943,1052,5900,274, 0
970729,3,19,1119,9038,1071,5947,203, 0
970729,3,20,1105,9042,1061,5926,230, 0
970729,3,21,1340,8921,1293,5896,158, 1
970729,3,22,1325,8709,1294,5858,132, 1
970729,3,23,1104,8550,1081,5798,124, 0
970729,3,24,1100,8417,1075,5803,194, 0
970729,3,25,1100,8347,1071,5710,332, 0
970729,3,26,1100,8229,1069,5702,281, 0
970729,3,27,1102,8143,1071,5800,197, 0
970729,3,28,1102,8066,1071,5790,214, 0
970729,3,29,1103,7989,1069,5753,247, 0
970729,3,30,1101,7904,1064,5713,305, 0
970729,3,31,1100,7837,1060,5604,425, 0
970729,3,32,1100,7809,1058,5588,396, 0
970729,3,33,1102,8068,1059,5545,420, 0
970729,3,34,1119,8407,1078,5584,415, 0
970729,3,35,1200,8973,1142,5738,341, 1
970729,3,36,1268,9782,1194,6019,275, 1
970729,3,37,1329,10023,1253,6078,299, 1
970729,3,38,1391,9876,1329,5934,400, 1
970729,3,39,1304,9662,1259,5767,464, 1
970729,3,40,1363,9438,1325,5707,437, 1
970729,3,41,1247,9279,1214,5578,541, 1
970729,3,42,1169,9070,1133,5468,605, 1
970729,3,43,1106,8750,1064,5351,717, 0
970729,3,44,1109,8343,1063,5243,803, 0
970729,3,45,1310,8483,1242,5120,873, 1
970729,3,46,1252,8382,1123,5035,868, 1
970729,3,47,1372,8317,1167,5344,512, 1
970729,3,48,1225,8236,1184,5338,631, 1
970730,4,1,1285,8132,1237,5306,636, 1
970730,4,2,1391,8042,1361,5207,564, 1
970730,4,3,1709,7874,1980,5436,214, 1
970730,4,4,1708,7554,1800,5328,356, 1
970730,4,5,1395,7165,1378,5191,445, 1
970730,4,6,1137,6760,1049,5031,518, 0
970730,4,7,1102,6473,1024,4861,562, 0
970730,4,8,1100,6227,1073,4685,690, 0
970730,4,9,1094,6106,1061,4631,841, 0
970730,4,10,1057,6090,1020,4572,868, 0
970730,4,11,1076,6291,1041,4622,875, 0
970730,4,12,1100,6625,1068,4718,751, 0
970730,4,13,1168,7446,1143,5024,537, 0
970730,4,14,1457,8259,1419,5351,212, 1
970730,4,15,1359,8485,1324,5566,121, 1
970730,4,16,1417,9023,1378,5859,-4, 1
970730,4,17,1251,9103,1211,6072,10, 1
970730,4,18,1221,8974,1178,6087,54, 0
970730,4,19,1371,9125,1319,6116,72, 1
970730,4,20,1264,9143,1217,6049,168, 1
970730,4,21,1283,8907,1243,5992,144, 1
970730,4,22,1325,8674,1293,5939,107, 1
970730,4,23,1100,8461,1077,5893,124, 0
970730,4,24,1100,8319,1072,5825,177, 0
970730,4,25,1100,8234,1070,5758,297, 0
970730,4,26,1100,8091,1067,5758,266, 0
970730,4,27,1100,7993,1068,5864,90, 0
970730,4,28,1100,7947,1072,5886,145, 0
970730,4,29,1100,7863,1070,5856,157, 0
970730,4,30,1100,7772,1069,5824,177, 0
970730,4,31,1100,7682,1067,5763,236, 0
970730,4,32,1100,7758,1064,5751,238, 0
970730,4,33,1100,7874,1063,5735,275, 0
970730,4,34,1104,8217,1070,5780,178, 0
970730,4,35,1173,8810,1126,5942,178, 0
970730,4,36,1306,9672,1235,6149,115, 1
970730,4,37,1336,9834,1264,6162,218, 1
970730,4,38,2189,9764,2085,6017,255, 1
970730,4,39,1414,9560,1370,5835,351, 1
970730,4,40,1384,9421,1350,5725,349, 1
970730,4,41,1247,9234,1214,5599,441, 0
970730,4,42,1143,9056,1106,5500,462, 0
970730,4,43,1179,8746,1145,5328,375, 0
970730,4,44,1100,8323,1069,5184,501, 0
970730,4,45,1293,8540,1246,5099,581, 1
970730,4,46,1409,8464,1368,5031,553, 1
970730,4,47,1351,8367,1320,5295,206, 1
970730,4,48,1264,8277,1244,5273,347, 1
970731,5,1,1208,8187,1183,5195,428, 0
970731,5,2,1402,8089,1378,5086,331, 1
970731,5,3,2368,7916,2361,5300,46, 1
970731,5,4,1696,7561,1706,5215,139, 1
970731,5,5,1788,7208,1791,5053,261, 1
970731,5,6,1327,6853,1307,4893,424, 1
970731,5,7,1137,6478,1104,4700,574, 0
970731,5,8,1100,6253,1059,4586,574, 0
970731,5,9,1100,6096,1075,4491,737, 0
970731,5,10,1091,6072,1064,4430,805, 0
970731,5,11,1096,6271,1069,4429,731, 0
970731,5,12,1148,6656,1131,4541,624, 0
970731,5,13,1621,7459,1598,4817,318, 1
970731,5,14,2409,8300,2379,5136,84, 1
970731,5,15,1693,8539,1681,5354,-160, 1
970731,5,16,3331,9125,3298,5666,-220, 1
970731,5,17,1694,9219,1679,5786,-359, 1
970731,5,18,2146,9087,2149,5808,-502, 1
970731,5,19,4381,9256,4453,5867,-430, 1
970731,5,20,3549,9228,3566,5840,-532, 1
970731,5,21,2822,9013,2842,5755,-437, 1
970731,5,22,2907,8726,2950,5730,-426, 1
970731,5,23,2027,8480,2064,5692,-529, 1
970731,5,24,1497,8358,1524,5674,-578, 0
970731,5,25,1237,8236,1248,5596,-430, 0
970731,5,26,1249,8063,1249,5612,-487, 0
970731,5,27,1252,8012,1254,5702,-576, 0
970731,5,28,1248,7925,1251,5707,-553, 0
970731,5,29,1222,7825,1223,5631,-441, 0
970731,5,30,1216,7721,1213,5621,-423, 0
970731,5,31,1208,7717,1205,5559,-411, 0
970731,5,32,1241,7804,1237,5527,-352, 0
970731,5,33,1248,7979,1245,5520,-341, 0
970731,5,34,1269,8282,1269,5576,-346, 0
970731,5,35,1445,8814,1429,5715,-304, 0
970731,5,36,3410,9629,3338,5985,-363, 1
970731,5,37,2656,9831,2610,6084,-331, 1
970731,5,38,2563,9800,2533,5992,-200, 1
970731,5,39,2555,9600,2554,5827,-240, 1
970731,5,40,2820,9401,2836,5709,-109, 1
970731,5,41,2419,9307,2431,5630,-33, 1
970731,5,42,1535,9073,1530,5416,148, 0
970731,5,43,1452,8718,1442,5363,70, 0
970731,5,44,1233,8326,1217,5244,206, 0
970731,5,45,1340,8569,1315,5153,274, 0
